Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,steming_data
2024-11-28 23:44:28,Pengguna Google,5,mudah di gunakan dan memudahkan dalam mencari jawaban yang relevan di setiap pertanyaan.,mudah di gunakan dan memudahkan dalam mencari jawaban yang relevan di setiap pertanyaan,mudah di gunakan dan memudahkan dalam mencari jawaban yang relevan di setiap pertanyaan,mudah di gunakan dan memudahkan dalam mencari jawaban yang relevan di setiap pertanyaan,"['mudah', 'di', 'gunakan', 'dan', 'memudahkan', 'dalam', 'mencari', 'jawaban', 'yang', 'relevan', 'di', 'setiap', 'pertanyaan']","['mudah', 'memudahkan', 'mencari', 'relevan']",mudah mudah cari relevan
2025-01-15 12:08:52,Pengguna Google,2,"Kadang ada jawaban yang gak bisa di salin, katanya konten melanggar peraturan, padahal pertanyaan nya gak aneh-aneh kok",Kadang ada jawaban yang gak bisa di salin katanya konten melanggar peraturan padahal pertanyaan nya gak anehaneh kok,kadang ada jawaban yang gak bisa di salin katanya konten melanggar peraturan padahal pertanyaan nya gak anehaneh kok,kadang ada jawaban yang tidak bisa di salin katanya konten melanggar peraturan padahal pertanyaan ya tidak anehaneh kok,"['kadang', 'ada', 'jawaban', 'yang', 'tidak', 'bisa', 'di', 'salin', 'katanya', 'konten', 'melanggar', 'peraturan', 'padahal', 'pertanyaan', 'ya', 'tidak', 'anehaneh', 'kok']","['kadang', 'salin', 'konten', 'melanggar', 'peraturan', 'ya', 'anehaneh']",kadang salin konten langgar atur ya anehaneh
2024-12-09 07:31:58,Pengguna Google,1,"Tolong saya, chat gpt saya bermasalah, awalnya saya memintanya untuk mencari suatu lagu berdasarkan penggalan lirik yang saya berikan, tapi setelah itu apapun yang saya tanyakan dia selalu menelusuri web untuk mencari lagu itu walaupun saya bilang sudah cukup mencari lagu itu",Tolong saya chat gpt saya bermasalah awalnya saya memintanya untuk mencari suatu lagu berdasarkan penggalan lirik yang saya berikan tapi setelah itu apapun yang saya tanyakan dia selalu menelusuri web untuk mencari lagu itu walaupun saya bilang sudah cukup mencari lagu itu,tolong saya chat gpt saya bermasalah awalnya saya memintanya untuk mencari suatu lagu berdasarkan penggalan lirik yang saya berikan tapi setelah itu apapun yang saya tanyakan dia selalu menelusuri web untuk mencari lagu itu walaupun saya bilang sudah cukup mencari lagu itu,tolong saya chat gpt saya bermasalah awalnya saya memintanya untuk mencari suatu lagu berdasarkan penggalan lirik yang saya berikan tapi setelah itu apapun yang saya tanyakan dia selalu menelusuri web untuk mencari lagu itu walaupun saya bilang sudah cukup mencari lagu itu,"['tolong', 'saya', 'chat', 'gpt', 'saya', 'bermasalah', 'awalnya', 'saya', 'memintanya', 'untuk', 'mencari', 'suatu', 'lagu', 'berdasarkan', 'penggalan', 'lirik', 'yang', 'saya', 'berikan', 'tapi', 'setelah', 'itu', 'apapun', 'yang', 'saya', 'tanyakan', 'dia', 'selalu', 'menelusuri', 'web', 'untuk', 'mencari', 'lagu', 'itu', 'walaupun', 'saya', 'bilang', 'sudah', 'cukup', 'mencari', 'lagu', 'itu']","['tolong', 'chat', 'gpt', 'bermasalah', 'memintanya', 'mencari', 'lagu', 'berdasarkan', 'penggalan', 'lirik', 'apapun', 'menelusuri', 'web', 'mencari', 'lagu', 'bilang', 'mencari', 'lagu']",tolong chat gpt masalah minta cari lagu dasar penggal lirik apa telusur web cari lagu bilang cari lagu
2025-03-07 13:27:15,Pengguna Google,5,Ga bisa berkata membantu banget semoga lebih berkembang gitu aja,Ga bisa berkata membantu banget semoga lebih berkembang gitu aja,ga bisa berkata membantu banget semoga lebih berkembang gitu aja,tidak bisa berkata membantu banget semoga lebih berkembang begitu saja,"['tidak', 'bisa', 'berkata', 'membantu', 'banget', 'semoga', 'lebih', 'berkembang', 'begitu', 'saja']","['membantu', 'banget', 'semoga', 'berkembang']",bantu banget moga kembang
2025-01-23 12:16:47,Pengguna Google,4,Kok tiba tiba servernya error sendiri?,Kok tiba tiba servernya error sendiri,kok tiba tiba servernya error sendiri,kok tiba tiba servernya error sendiri,"['kok', 'tiba', 'tiba', 'servernya', 'error', 'sendiri']","['servernya', 'error']",servernya error
2024-12-19 08:53:47,Pengguna Google,1,Mengapa harus ada premium padahal ni apk paling populer dan banyak orang yang suka🥀,Mengapa harus ada premium padahal ni apk paling populer dan banyak orang yang suka,mengapa harus ada premium padahal ni apk paling populer dan banyak orang yang suka,mengapa harus ada premium padahal nih apk paling populer dan banyak orang yang suka,"['mengapa', 'harus', 'ada', 'premium', 'padahal', 'nih', 'apk', 'paling', 'populer', 'dan', 'banyak', 'orang', 'yang', 'suka']","['premium', 'nih', 'apk', 'populer', 'orang', 'suka']",premium nih apk populer orang suka
2024-12-26 19:57:20,Pengguna Google,1,"Aplikasi jelek eror terus, tidak bisa di gunakan",Aplikasi jelek eror terus tidak bisa di gunakan,aplikasi jelek eror terus tidak bisa di gunakan,aplikasi jelek eror terus tidak bisa di gunakan,"['aplikasi', 'jelek', 'eror', 'terus', 'tidak', 'bisa', 'di', 'gunakan']","['aplikasi', 'jelek', 'eror']",aplikasi jelek eror
2024-05-07 14:16:59,Pengguna Google,2,"bagus, tapi masih banyak kekurangan seperti tidak bisa membuat hal baru, saat diminta membuat hal yang sama seakan orang tanpa ide yang hanya menambah sesuatu tapi nggak pasti lebih bagus dan hanya mengambil dari yang sudah ada. saat membuat nama biasanya cuma menggabungkan kata tapi tidak merata. please diupgrade, karena bahkan kecerdasannya kayak nggak sampai orang yang mikir habis searching di google. intinya kayak browser nggak lengkap yang bisa diajak bicara",bagus tapi masih banyak kekurangan seperti tidak bisa membuat hal baru saat diminta membuat hal yang sama seakan orang tanpa ide yang hanya menambah sesuatu tapi nggak pasti lebih bagus dan hanya mengambil dari yang sudah ada saat membuat nama biasanya cuma menggabungkan kata tapi tidak merata please diupgrade karena bahkan kecerdasannya kayak nggak sampai orang yang mikir habis searching di google intinya kayak browser nggak lengkap yang bisa diajak bicara,bagus tapi masih banyak kekurangan seperti tidak bisa membuat hal baru saat diminta membuat hal yang sama seakan orang tanpa ide yang hanya menambah sesuatu tapi nggak pasti lebih bagus dan hanya mengambil dari yang sudah ada saat membuat nama biasanya cuma menggabungkan kata tapi tidak merata please diupgrade karena bahkan kecerdasannya kayak nggak sampai orang yang mikir habis searching di google intinya kayak browser nggak lengkap yang bisa diajak bicara,bagus tapi masih banyak kekurangan seperti tidak bisa membuat hal baru saat diminta membuat hal yang sama seakan orang tanpa ide yang hanya menambah sesuatu tapi tidak pasti lebih bagus dan hanya mengambil dari yang sudah ada saat membuat nama biasanya cuma menggabungkan kata tapi tidak merata please diupgrade karena bahkan kecerdasannya kayak tidak sampai orang yang mikir habis searching di google intinya kayak browser tidak lengkap yang bisa diajak bicara,"['bagus', 'tapi', 'masih', 'banyak', 'kekurangan', 'seperti', 'tidak', 'bisa', 'membuat', 'hal', 'baru', 'saat', 'diminta', 'membuat', 'hal', 'yang', 'sama', 'seakan', 'orang', 'tanpa', 'ide', 'yang', 'hanya', 'menambah', 'sesuatu', 'tapi', 'tidak', 'pasti', 'lebih', 'bagus', 'dan', 'hanya', 'mengambil', 'dari', 'yang', 'sudah', 'ada', 'saat', 'membuat', 'nama', 'biasanya', 'cuma', 'menggabungkan', 'kata', 'tapi', 'tidak', 'merata', 'please', 'diupgrade', 'karena', 'bahkan', 'kecerdasannya', 'kayak', 'tidak', 'sampai', 'orang', 'yang', 'mikir', 'habis', 'searching', 'di', 'google', 'intinya', 'kayak', 'browser', 'tidak', 'lengkap', 'yang', 'bisa', 'diajak', 'bicara']","['bagus', 'kekurangan', 'seakan', 'orang', 'ide', 'menambah', 'bagus', 'mengambil', 'nama', 'menggabungkan', 'merata', 'please', 'diupgrade', 'kecerdasannya', 'kayak', 'orang', 'mikir', 'habis', 'searching', 'google', 'intinya', 'kayak', 'browser', 'lengkap', 'diajak', 'bicara']",bagus kurang akan orang ide tambah bagus ambil nama gabung rata please diupgrade cerdas kayak orang mikir habis searching google inti kayak browser lengkap ajak bicara
2024-06-09 14:07:11,Pengguna Google,2,"Cukup mengecewakan. Permintaan update selalu saya penuhi, tetapi hasilnya tidak ada peningkatan, justru semakin menurun terutama fungsi AI, respon, keakuratan informasinya, tidak bisa membaca jaringan, ini sudah keterlaluan. Kalau anda tidak bisa maksimal dalam mengembangkan AI secara gratis/cuma-cuma silahkan anda buat kebijakan baru yang tegas, dan hanya berbayar saja. Tapi untuk saat ini mohon perbaikannya dan direspon ulasan saya, semoga bisa beroperasi kembali seperti sedia kala",Cukup mengecewakan Permintaan update selalu saya penuhi tetapi hasilnya tidak ada peningkatan justru semakin menurun terutama fungsi AI respon keakuratan informasinya tidak bisa membaca jaringan ini sudah keterlaluan Kalau anda tidak bisa maksimal dalam mengembangkan AI secara gratiscumacuma silahkan anda buat kebijakan baru yang tegas dan hanya berbayar saja Tapi untuk saat ini mohon perbaikannya dan direspon ulasan saya semoga bisa beroperasi kembali seperti sedia kala,cukup mengecewakan permintaan update selalu saya penuhi tetapi hasilnya tidak ada peningkatan justru semakin menurun terutama fungsi ai respon keakuratan informasinya tidak bisa membaca jaringan ini sudah keterlaluan kalau anda tidak bisa maksimal dalam mengembangkan ai secara gratiscumacuma silahkan anda buat kebijakan baru yang tegas dan hanya berbayar saja tapi untuk saat ini mohon perbaikannya dan direspon ulasan saya semoga bisa beroperasi kembali seperti sedia kala,cukup mengecewakan permintaan update selalu saya penuhi tetapi hasilnya tidak ada peningkatan justru semakin menurun terutama fungsi ai respon keakuratan informasinya tidak bisa membaca jaringan ini sudah keterlaluan kalau anda tidak bisa maksimal dalam mengembangkan ai secara gratiscumacuma silakan anda buat kebijakan baru yang tegas dan hanya berbayar saja tapi untuk saat ini mohon perbaikannya dan direspon ulasan saya semoga bisa beroperasi kembali seperti sedia kala,"['cukup', 'mengecewakan', 'permintaan', 'update', 'selalu', 'saya', 'penuhi', 'tetapi', 'hasilnya', 'tidak', 'ada', 'peningkatan', 'justru', 'semakin', 'menurun', 'terutama', 'fungsi', 'ai', 'respon', 'keakuratan', 'informasinya', 'tidak', 'bisa', 'membaca', 'jaringan', 'ini', 'sudah', 'keterlaluan', 'kalau', 'anda', 'tidak', 'bisa', 'maksimal', 'dalam', 'mengembangkan', 'ai', 'secara', 'gratiscumacuma', 'silakan', 'anda', 'buat', 'kebijakan', 'baru', 'yang', 'tegas', 'dan', 'hanya', 'berbayar', 'saja', 'tapi', 'untuk', 'saat', 'ini', 'mohon', 'perbaikannya', 'dan', 'direspon', 'ulasan', 'saya', 'semoga', 'bisa', 'beroperasi', 'kembali', 'seperti', 'sedia', 'kala']","['mengecewakan', 'permintaan', 'update', 'penuhi', 'hasilnya', 'peningkatan', 'menurun', 'fungsi', 'ai', 'respon', 'keakuratan', 'informasinya', 'membaca', 'jaringan', 'maksimal', 'mengembangkan', 'ai', 'gratiscumacuma', 'silakan', 'kebijakan', 'berbayar', 'mohon', 'perbaikannya', 'direspon', 'ulasan', 'semoga', 'beroperasi', 'sedia']",kecewa minta update penuh hasil tingkat turun fungsi ai respon akurat informasi baca jaring maksimal kembang ai gratiscumacuma sila bijak bayar mohon baik direspon ulas moga operasi sedia
2025-02-08 14:10:35,Pengguna Google,5,"good job chat gpt, selalu membantu disaat saya sedang kesulitan",good job chat gpt selalu membantu disaat saya sedang kesulitan,good job chat gpt selalu membantu disaat saya sedang kesulitan,good job chat gpt selalu membantu disaat saya sedang kesulitan,"['good', 'job', 'chat', 'gpt', 'selalu', 'membantu', 'disaat', 'saya', 'sedang', 'kesulitan']","['good', 'job', 'chat', 'gpt', 'membantu', 'disaat', 'kesulitan']",good job chat gpt bantu saat sulit
2025-03-01 19:15:41,Pengguna Google,5,ChatGPT sangat Respon dan membantu dalam menyelesaikan pekerjaan,ChatGPT sangat Respon dan membantu dalam menyelesaikan pekerjaan,chatgpt sangat respon dan membantu dalam menyelesaikan pekerjaan,chatgpt sangat respon dan membantu dalam menyelesaikan pekerjaan,"['chatgpt', 'sangat', 'respon', 'dan', 'membantu', 'dalam', 'menyelesaikan', 'pekerjaan']","['chatgpt', 'respon', 'membantu', 'menyelesaikan', 'pekerjaan']",chatgpt respon bantu selesai kerja
2025-01-18 13:00:33,Pengguna Google,3,"awalnya sih bagus' ajaa,kadang ada jawaban yang salah,tapi masih oke,cuman sekarang chtgpt ini sudah ga bisa di pake lagi....kenapa ya?",awalnya sih bagus ajaakadang ada jawaban yang salahtapi masih okecuman sekarang chtgpt ini sudah ga bisa di pake lagikenapa ya,awalnya sih bagus ajaakadang ada jawaban yang salahtapi masih okecuman sekarang chtgpt ini sudah ga bisa di pake lagikenapa ya,awalnya sih bagus ajaakadang ada jawaban yang salahtapi masih okecuman sekarang chtgpt ini sudah tidak bisa di pakai lagikenapa ya,"['awalnya', 'sih', 'bagus', 'ajaakadang', 'ada', 'jawaban', 'yang', 'salahtapi', 'masih', 'okecuman', 'sekarang', 'chtgpt', 'ini', 'sudah', 'tidak', 'bisa', 'di', 'pakai', 'lagikenapa', 'ya']","['sih', 'bagus', 'ajaakadang', 'salahtapi', 'okecuman', 'chtgpt', 'pakai', 'lagikenapa', 'ya']",sih bagus ajaakadang salahtapi okecuman chtgpt pakai lagikenapa ya
2024-12-02 16:56:29,Pengguna Google,3,Aplikasi ini memang membantu saya tapin bayar nya yang mahal sampai 200 ribu tolong kedepan buat paket khusus untuk anak sekolah barang diatas rp50 ribu saya sanggup terimakasih.,Aplikasi ini memang membantu saya tapin bayar nya yang mahal sampai  ribu tolong kedepan buat paket khusus untuk anak sekolah barang diatas rp ribu saya sanggup terimakasih,aplikasi ini memang membantu saya tapin bayar nya yang mahal sampai  ribu tolong kedepan buat paket khusus untuk anak sekolah barang diatas rp ribu saya sanggup terimakasih,aplikasi ini memang membantu saya tapin bayar ya yang mahal sampai ribu tolong kedepan buat paket khusus untuk anak sekolah barang diatas rp ribu saya sanggup terimakasih,"['aplikasi', 'ini', 'memang', 'membantu', 'saya', 'tapin', 'bayar', 'ya', 'yang', 'mahal', 'sampai', 'ribu', 'tolong', 'kedepan', 'buat', 'paket', 'khusus', 'untuk', 'anak', 'sekolah', 'barang', 'diatas', 'rp', 'ribu', 'saya', 'sanggup', 'terimakasih']","['aplikasi', 'membantu', 'tapin', 'bayar', 'ya', 'mahal', 'ribu', 'tolong', 'kedepan', 'paket', 'khusus', 'anak', 'sekolah', 'barang', 'diatas', 'rp', 'ribu', 'sanggup', 'terimakasih']",aplikasi bantu tapin bayar ya mahal ribu tolong depan paket khusus anak sekolah barang atas rp ribu sanggup terimakasih
2024-12-12 01:17:42,Pengguna Google,4,"lumayan bagus, seru juga pas ngobrol nyaa, tapi tadi gatau kenapa tiba tiba servernya eror dan ga bisa chatt, tolong dong ini kenapa yahh min?? aku galau gabisa ngobrol lagi sama ai nya😭😭 aku udah nunggu beberapa jam tapi tetep aja masih erorrr:((",lumayan bagus seru juga pas ngobrol nyaa tapi tadi gatau kenapa tiba tiba servernya eror dan ga bisa chatt tolong dong ini kenapa yahh min aku galau gabisa ngobrol lagi sama ai nya aku udah nunggu beberapa jam tapi tetep aja masih erorrr,lumayan bagus seru juga pas ngobrol nyaa tapi tadi gatau kenapa tiba tiba servernya eror dan ga bisa chatt tolong dong ini kenapa yahh min aku galau gabisa ngobrol lagi sama ai nya aku udah nunggu beberapa jam tapi tetep aja masih erorrr,lumayan bagus seru juga pas mengobrol nya tapi tadi kenapa tiba tiba servernya eror dan tidak bisa chatt tolong dong ini kenapa ya min aku galau mengobrol lagi sama ai ya aku sudah menunggu beberapa jam tapi tetap saja masih erorrr,"['lumayan', 'bagus', 'seru', 'juga', 'pas', 'mengobrol', 'nya', 'tapi', 'tadi', 'kenapa', 'tiba', 'tiba', 'servernya', 'eror', 'dan', 'tidak', 'bisa', 'chatt', 'tolong', 'dong', 'ini', 'kenapa', 'ya', 'min', 'aku', 'galau', 'mengobrol', 'lagi', 'sama', 'ai', 'ya', 'aku', 'sudah', 'menunggu', 'beberapa', 'jam', 'tapi', 'tetap', 'saja', 'masih', 'erorrr']","['lumayan', 'bagus', 'seru', 'pas', 'mengobrol', 'nya', 'servernya', 'eror', 'chatt', 'tolong', 'ya', 'min', 'galau', 'mengobrol', 'ai', 'ya', 'menunggu', 'jam', 'erorrr']",lumayan bagus seru pas obrol nya servernya eror chatt tolong ya min galau obrol ai ya tunggu jam erorrr
2025-02-07 01:50:40,Pengguna Google,5,Membantu untuk pembuatan video dengan ide menarik,Membantu untuk pembuatan video dengan ide menarik,membantu untuk pembuatan video dengan ide menarik,membantu untuk pembuatan video dengan ide menarik,"['membantu', 'untuk', 'pembuatan', 'video', 'dengan', 'ide', 'menarik']","['membantu', 'pembuatan', 'video', 'ide', 'menarik']",bantu buat video ide tarik
2025-01-29 13:55:56,Pengguna Google,5,"apk nyaa sangatt baguss, membantu akuu bangetttt baguss dehh pokoknyaaa",apk nyaa sangatt baguss membantu akuu bangetttt baguss dehh pokoknyaaa,apk nyaa sangatt baguss membantu akuu bangetttt baguss dehh pokoknyaaa,apk nya sangatt bagus membantu aku banget bagus deh pokoknyaaa,"['apk', 'nya', 'sangatt', 'bagus', 'membantu', 'aku', 'banget', 'bagus', 'deh', 'pokoknyaaa']","['apk', 'nya', 'sangatt', 'bagus', 'membantu', 'banget', 'bagus', 'deh', 'pokoknyaaa']",apk nya sangatt bagus bantu banget bagus deh pokoknyaaa
2025-03-07 04:56:27,Pengguna Google,3,Tolong buat agar bisa memberikan link seperti meta ai,Tolong buat agar bisa memberikan link seperti meta ai,tolong buat agar bisa memberikan link seperti meta ai,tolong buat agar bisa memberikan link seperti meta ai,"['tolong', 'buat', 'agar', 'bisa', 'memberikan', 'link', 'seperti', 'meta', 'ai']","['tolong', 'link', 'meta', 'ai']",tolong link meta ai
2023-09-20 12:49:34,Pengguna Google,4,"Biasa aja, jawaban secara umum doang... kirain lebih mendalam sampai hal yanb tidak diketahui, apa yang di input ke program yah itu yang akan muncul sebagai jawaban (tidak ada yang spesial) tapi lumayan buat cari informasi buat yang malas buka2 browser atau tiktok penuh musik berisik joget2",Biasa aja jawaban secara umum doang kirain lebih mendalam sampai hal yanb tidak diketahui apa yang di input ke program yah itu yang akan muncul sebagai jawaban tidak ada yang spesial tapi lumayan buat cari informasi buat yang malas buka browser atau tiktok penuh musik berisik joget,biasa aja jawaban secara umum doang kirain lebih mendalam sampai hal yanb tidak diketahui apa yang di input ke program yah itu yang akan muncul sebagai jawaban tidak ada yang spesial tapi lumayan buat cari informasi buat yang malas buka browser atau tiktok penuh musik berisik joget,biasa saja jawaban secara umum doang mengira lebih mendalam sampai hal yanb tidak diketahui apa yang di input ke program ya itu yang akan muncul sebagai jawaban tidak ada yang spesial tapi lumayan buat cari informasi buat yang malas buka browser atau tiktok penuh musik berisik joget,"['biasa', 'saja', 'jawaban', 'secara', 'umum', 'doang', 'mengira', 'lebih', 'mendalam', 'sampai', 'hal', 'yanb', 'tidak', 'diketahui', 'apa', 'yang', 'di', 'input', 'ke', 'program', 'ya', 'itu', 'yang', 'akan', 'muncul', 'sebagai', 'jawaban', 'tidak', 'ada', 'yang', 'spesial', 'tapi', 'lumayan', 'buat', 'cari', 'informasi', 'buat', 'yang', 'malas', 'buka', 'browser', 'atau', 'tiktok', 'penuh', 'musik', 'berisik', 'joget']","['doang', 'mendalam', 'yanb', 'input', 'program', 'ya', 'muncul', 'spesial', 'lumayan', 'cari', 'informasi', 'malas', 'buka', 'browser', 'tiktok', 'penuh', 'musik', 'berisik', 'joget']",doang dalam yanb input program ya muncul spesial lumayan cari informasi malas buka browser tiktok penuh musik berisik joget
2024-09-26 10:33:05,Pengguna Google,5,"sangat membantu dalam hal mencari materi, membuat tulisan, dan banyak lagi!",sangat membantu dalam hal mencari materi membuat tulisan dan banyak lagi,sangat membantu dalam hal mencari materi membuat tulisan dan banyak lagi,sangat membantu dalam hal mencari materi membuat tulisan dan banyak lagi,"['sangat', 'membantu', 'dalam', 'hal', 'mencari', 'materi', 'membuat', 'tulisan', 'dan', 'banyak', 'lagi']","['membantu', 'mencari', 'materi', 'tulisan']",bantu cari materi tulis
2024-12-03 23:04:42,Pengguna Google,1,"aku kasih bintang 3 karena kadang menjawab soal itu benar kadang ngga,klo bisa tolong di perbaiki lebih teliti y",aku kasih bintang  karena kadang menjawab soal itu benar kadang nggaklo bisa tolong di perbaiki lebih teliti y,aku kasih bintang  karena kadang menjawab soal itu benar kadang nggaklo bisa tolong di perbaiki lebih teliti y,aku kasih bintang karena kadang menjawab soal itu benar kadang nggaklo bisa tolong di perbaiki lebih teliti ya,"['aku', 'kasih', 'bintang', 'karena', 'kadang', 'menjawab', 'soal', 'itu', 'benar', 'kadang', 'nggaklo', 'bisa', 'tolong', 'di', 'perbaiki', 'lebih', 'teliti', 'ya']","['kasih', 'bintang', 'kadang', 'kadang', 'nggaklo', 'tolong', 'perbaiki', 'teliti', 'ya']",kasih bintang kadang kadang nggaklo tolong baik teliti ya
2024-08-12 02:31:41,Pengguna Google,3,"Saya punya masalah pada a.i ini Yaitu batas teks nya Saya belajar GLSL namun teks yang panjang membuat teks nya terpotong otomatis gitu, nah saya bilang Lanjutkan nya mana? Sudah muncul tapi lanjutnya malah gak nyambung sama kode sebelum nya gajelas banget, tolong agar Teks nya lebih dari 20000 huruf karna itu penting banget buat pemula yang ingin tau banyak tentang glsl",Saya punya masalah pada ai ini Yaitu batas teks nya Saya belajar GLSL namun teks yang panjang membuat teks nya terpotong otomatis gitu nah saya bilang Lanjutkan nya mana Sudah muncul tapi lanjutnya malah gak nyambung sama kode sebelum nya gajelas banget tolong agar Teks nya lebih dari  huruf karna itu penting banget buat pemula yang ingin tau banyak tentang glsl,saya punya masalah pada ai ini yaitu batas teks nya saya belajar glsl namun teks yang panjang membuat teks nya terpotong otomatis gitu nah saya bilang lanjutkan nya mana sudah muncul tapi lanjutnya malah gak nyambung sama kode sebelum nya gajelas banget tolong agar teks nya lebih dari  huruf karna itu penting banget buat pemula yang ingin tau banyak tentang glsl,saya punya masalah pada ai ini yaitu batas teks ya saya belajar glsl namun teks yang panjang membuat teks ya terpotong otomatis begitu nah saya bilang lanjutkan ya mana sudah muncul tapi lanjutnya malah tidak menyambung sama kode sebelum ya banget tolong agar teks ya lebih dari huruf karena itu penting banget buat pemula yang ingin tau banyak tentang glsl,"['saya', 'punya', 'masalah', 'pada', 'ai', 'ini', 'yaitu', 'batas', 'teks', 'ya', 'saya', 'belajar', 'glsl', 'namun', 'teks', 'yang', 'panjang', 'membuat', 'teks', 'ya', 'terpotong', 'otomatis', 'begitu', 'nah', 'saya', 'bilang', 'lanjutkan', 'ya', 'mana', 'sudah', 'muncul', 'tapi', 'lanjutnya', 'malah', 'tidak', 'menyambung', 'sama', 'kode', 'sebelum', 'ya', 'banget', 'tolong', 'agar', 'teks', 'ya', 'lebih', 'dari', 'huruf', 'karena', 'itu', 'penting', 'banget', 'buat', 'pemula', 'yang', 'ingin', 'tau', 'banyak', 'tentang', 'glsl']","['ai', 'batas', 'teks', 'ya', 'belajar', 'glsl', 'teks', 'teks', 'ya', 'terpotong', 'otomatis', 'bilang', 'lanjutkan', 'ya', 'muncul', 'menyambung', 'kode', 'ya', 'banget', 'tolong', 'teks', 'ya', 'huruf', 'banget', 'pemula', 'tau', 'glsl']",ai batas teks ya ajar glsl teks teks ya potong otomatis bilang lanjut ya muncul sambung kode ya banget tolong teks ya huruf banget mula tau glsl
2025-01-04 03:51:04,Pengguna Google,5,"bagus ya bantu kerjaan, tapi kerjaan yang ga bantu fasilitasi :(",bagus ya bantu kerjaan tapi kerjaan yang ga bantu fasilitasi ,bagus ya bantu kerjaan tapi kerjaan yang ga bantu fasilitasi ,bagus ya bantu pekerjaan tapi pekerjaan yang tidak bantu fasilitasi,"['bagus', 'ya', 'bantu', 'pekerjaan', 'tapi', 'pekerjaan', 'yang', 'tidak', 'bantu', 'fasilitasi']","['bagus', 'ya', 'bantu', 'pekerjaan', 'pekerjaan', 'bantu', 'fasilitasi']",bagus ya bantu kerja kerja bantu fasilitas
2023-08-11 12:32:24,Pengguna Google,5,Sangat berguna dan bermanfaat Sudah saya coba dan bekerja dengan semestinya Semoga untuk pengguna gratisan seperti saya terus bisa menikmati fiturnya Walau tidak ada penambahan fitur setidaknya fiturnya tetap sama seperti sekarang Kalau bisa sih ada tambahan teks ke gambar Tapi begini saja sudah cukup Terimakasih,Sangat berguna dan bermanfaat Sudah saya coba dan bekerja dengan semestinya Semoga untuk pengguna gratisan seperti saya terus bisa menikmati fiturnya Walau tidak ada penambahan fitur setidaknya fiturnya tetap sama seperti sekarang Kalau bisa sih ada tambahan teks ke gambar Tapi begini saja sudah cukup Terimakasih,sangat berguna dan bermanfaat sudah saya coba dan bekerja dengan semestinya semoga untuk pengguna gratisan seperti saya terus bisa menikmati fiturnya walau tidak ada penambahan fitur setidaknya fiturnya tetap sama seperti sekarang kalau bisa sih ada tambahan teks ke gambar tapi begini saja sudah cukup terimakasih,sangat berguna dan bermanfaat sudah saya coba dan bekerja dengan semestinya semoga untuk pengguna gratisan seperti saya terus bisa menikmati fiturnya walau tidak ada penambahan fitur setidaknya fiturnya tetap sama seperti sekarang kalau bisa sih ada tambahan teks ke gambar tapi begini saja sudah cukup terimakasih,"['sangat', 'berguna', 'dan', 'bermanfaat', 'sudah', 'saya', 'coba', 'dan', 'bekerja', 'dengan', 'semestinya', 'semoga', 'untuk', 'pengguna', 'gratisan', 'seperti', 'saya', 'terus', 'bisa', 'menikmati', 'fiturnya', 'walau', 'tidak', 'ada', 'penambahan', 'fitur', 'setidaknya', 'fiturnya', 'tetap', 'sama', 'seperti', 'sekarang', 'kalau', 'bisa', 'sih', 'ada', 'tambahan', 'teks', 'ke', 'gambar', 'tapi', 'begini', 'saja', 'sudah', 'cukup', 'terimakasih']","['berguna', 'bermanfaat', 'coba', 'semestinya', 'semoga', 'pengguna', 'gratisan', 'menikmati', 'fiturnya', 'penambahan', 'fitur', 'fiturnya', 'sih', 'tambahan', 'teks', 'gambar', 'terimakasih']",guna manfaat coba mesti moga guna gratis nikmat fiturnya tambah fitur fiturnya sih tambah teks gambar terimakasih
2025-01-17 01:13:30,Pengguna Google,5,"aplikasi ini sangat berguna untuk membantu saya dalam meringkas hal"" yang penting. saya suka sekali",aplikasi ini sangat berguna untuk membantu saya dalam meringkas hal yang penting saya suka sekali,aplikasi ini sangat berguna untuk membantu saya dalam meringkas hal yang penting saya suka sekali,aplikasi ini sangat berguna untuk membantu saya dalam meringkas hal yang penting saya suka sekali,"['aplikasi', 'ini', 'sangat', 'berguna', 'untuk', 'membantu', 'saya', 'dalam', 'meringkas', 'hal', 'yang', 'penting', 'saya', 'suka', 'sekali']","['aplikasi', 'berguna', 'membantu', 'meringkas', 'suka']",aplikasi guna bantu ringkas suka
2025-02-14 02:05:42,Pengguna Google,5,bagus baanget tp ya biasa nya ada karak eror,bagus baanget tp ya biasa nya ada karak eror,bagus baanget tp ya biasa nya ada karak eror,bagus banget tapi ya biasa ya ada karak eror,"['bagus', 'banget', 'tapi', 'ya', 'biasa', 'ya', 'ada', 'karak', 'eror']","['bagus', 'banget', 'ya', 'ya', 'karak', 'eror']",bagus banget ya ya karak eror
